file,position,overlap_area
Reslice of 1,85,133843.0
Reslice of 1,86,80769.0
Reslice of 1,87,193709.0
Reslice of 1,88,77594.0
Reslice of 1,89,65159.0
Reslice of 1,90,72506.0
Reslice of 1,91,52728.0
Reslice of 1,92,57548.0
Reslice of 1,93,62170.0
Reslice of 1,94,71333.0
Reslice of 1,95,89515.0
Reslice of 1,96,77667.0
Reslice of 1,97,88077.0
Reslice of 1,98,110625.0
Reslice of 1,99,134647.0
Reslice of 4,0,118484.0
Reslice of 4,1,38675.0
Reslice of 4,2,42287.0
Reslice of 4,3,28894.0
Reslice of 4,4,55893.0
Reslice of 4,5,54525.0
Reslice of 4,6,56073.0
Reslice of 4,7,68833.0
Reslice of 4,8,67989.0
Reslice of 4,9,102449.0
Reslice of 4,10,89133.0
Reslice of 4,11,58314.0
Reslice of 4,12,55213.0
Reslice of 4,13,100233.0
Reslice of 4,14,162867.0
Reslice of 4,15,109326.0
Reslice of 4,16,54813.0
Reslice of 4,17,36797.0
Reslice of 4,18,45270.0
Reslice of 4,19,58191.0
Reslice of 4,20,48646.0
Reslice of 4,21,54668.0
Reslice of 4,22,120932.0
Reslice of 4,23,169631.0
Reslice of 4,24,80672.0
Reslice of 4,25,65275.0
Reslice of 4,26,57763.0
Reslice of 4,27,51673.0
Reslice of 4,28,29403.0
Reslice of 4,29,33004.0
Reslice of 4,30,46967.0
Reslice of 4,31,50486.0
Reslice of 4,32,15181.0
Reslice of 4,33,29864.0
Reslice of 4,34,73299.0
Reslice of 4,35,211654.0
Reslice of 4,36,102458.0
Reslice of 4,37,34524.0
Reslice of 4,38,150810.0
Reslice of 4,39,180743.0
Reslice of 4,40,183368.0
Reslice of 4,41,160133.0
Reslice of 4,42,79863.0
Reslice of 4,43,22241.0
Reslice of 4,44,41361.0
Reslice of 4,45,46220.0
Reslice of 4,46,26754.0
Reslice of 4,47,57442.0
Reslice of 4,48,102103.0
Reslice of 4,49,98622.0
Reslice of 4,50,130708.0
Reslice of 4,51,134251.0
Reslice of 4,52,106280.0
Reslice of 4,53,84579.0
Reslice of 4,54,67702.0
Reslice of 4,55,59811.0
Reslice of 4,56,21826.0
Reslice of 4,57,101676.0
Reslice of 4,58,79900.0
Reslice of 4,59,31056.0
Reslice of 4,60,29457.0
Reslice of 4,61,42039.0
Reslice of 4,62,52596.0
Reslice of 4,63,33544.0
Reslice of 4,64,78918.0
Reslice of 4,65,72699.0
Reslice of 4,66,70386.0
Reslice of 4,67,75613.0
Reslice of 4,68,58883.0
Reslice of 4,69,75546.0
Reslice of 4,70,111712.0
Reslice of 4,71,84473.0
Reslice of 4,72,78154.0
Reslice of 4,73,73485.0
Reslice of 4,74,80769.0
Reslice of 4,75,116726.0
Reslice of 4,76,84590.0
Reslice of 4,77,101260.0
Reslice of 4,78,75231.0
Reslice of 4,79,143291.0
Reslice of 4,80,105403.0
Reslice of 4,81,148772.0
Reslice of 4,82,451274.0
Reslice of 4,83,862926.0
Reslice of 4,84,580110.0
Reslice of 4,85,260420.0
Reslice of 4,86,215036.0
Reslice of 4,87,134981.0
Reslice of 4,88,118978.0
Reslice of 4,89,104530.0
Reslice of 4,90,89266.0
Reslice of 4,91,81302.0
Reslice of 4,92,77314.0
Reslice of 4,93,112828.0
Reslice of 4,94,57382.0
Reslice of 4,95,72765.0
Reslice of 4,96,119288.0
Reslice of 4,97,71971.0
Reslice of 4,98,102573.0
Reslice of 4,99,102424.0
Reslice of 5,0,506865.0
Reslice of 5,1,455747.0
Reslice of 5,2,373043.0
Reslice of 5,3,188437.0
Reslice of 5,4,167752.0
Reslice of 5,5,209131.0
Reslice of 5,6,268775.0
Reslice of 5,7,369535.0
Reslice of 5,8,493808.0
Reslice of 5,9,592370.0
Reslice of 5,10,703507.0
Reslice of 5,11,801053.0
Reslice of 5,12,904137.0
Reslice of 5,13,1014055.0
Reslice of 5,14,1078142.0
Reslice of 5,15,1136757.0
Reslice of 5,16,1283037.0
Reslice of 5,17,1290475.0
Reslice of 5,18,1253505.0
Reslice of 5,19,1165049.0
Reslice of 5,20,1022060.0
Reslice of 5,21,920002.0
Reslice of 5,22,788407.0
Reslice of 5,23,614208.0
Reslice of 5,24,478768.0
Reslice of 5,25,318652.0
Reslice of 5,26,188226.0
Reslice of 5,27,156278.0
Reslice of 5,28,147205.0
Reslice of 5,29,150216.0
Reslice of 5,30,214489.0
Reslice of 5,31,313281.0
Reslice of 5,32,310111.0
Reslice of 5,33,271018.0
Reslice of 5,34,273794.0
Reslice of 5,35,213723.0
Reslice of 5,36,105825.0
Reslice of 5,37,58394.0
Reslice of 5,38,103268.0
Reslice of 5,39,64206.0
Reslice of 5,40,25256.0
Reslice of 5,41,41535.0
Reslice of 5,42,95446.0
Reslice of 5,43,122950.0
Reslice of 5,44,143771.0
Reslice of 5,45,172980.0
Reslice of 5,46,223936.0
Reslice of 5,47,283601.0
Reslice of 5,48,333581.0
Reslice of 5,49,449118.0
Reslice of 5,50,403602.0
Reslice of 5,51,351021.0
Reslice of 5,52,291443.0
Reslice of 5,53,235263.0
Reslice of 5,54,125102.0
Reslice of 5,55,90966.0
Reslice of 5,56,70788.0
Reslice of 5,57,65838.0
Reslice of 5,58,47538.0
Reslice of 5,59,40316.0
Reslice of 5,60,45666.0
Reslice of 5,61,91971.0
Reslice of 5,62,85932.0
Reslice of 5,63,72808.0
Reslice of 5,64,83726.0
Reslice of 5,65,145871.0
Reslice of 5,66,189577.0
Reslice of 5,67,258099.0
Reslice of 5,68,189369.0
Reslice of 5,69,195328.0
Reslice of 5,70,197303.0
Reslice of 5,71,332744.0
Reslice of 5,72,289763.0
Reslice of 5,73,242424.0
Reslice of 5,74,220436.0
Reslice of 5,75,195174.0
Reslice of 5,76,164254.0
Reslice of 5,77,142114.0
Reslice of 5,78,115408.0
Reslice of 5,79,98216.0
Reslice of 5,80,140115.0
Reslice of 5,81,213454.0
Reslice of 5,82,206689.0
Reslice of 5,83,140908.0
Reslice of 5,84,33665.0
Reslice of 5,85,42110.0
Reslice of 5,86,33684.0
Reslice of 5,87,32263.0
Reslice of 5,88,34897.0
Reslice of 5,89,35547.0
Reslice of 5,90,42787.0
Reslice of 5,91,104548.0
Reslice of 5,92,207601.0
Reslice of 5,93,241373.0
Reslice of 5,94,195477.0
Reslice of 5,95,111173.0
Reslice of 5,96,49691.0
Reslice of 5,97,45290.0
Reslice of 5,98,82236.0
Reslice of 5,99,130482.0
Reslice of 6,0,131742.0
Reslice of 6,1,165750.0
Reslice of 6,2,159459.0
Reslice of 6,3,22741.0
Reslice of 6,4,40420.0
Reslice of 6,5,27848.0
Reslice of 6,6,20910.0
Reslice of 6,7,50831.0
Reslice of 6,8,13451.0
Reslice of 6,9,23318.0
Reslice of 6,10,36813.0
Reslice of 6,11,31136.0
Reslice of 6,12,34061.0
Reslice of 6,13,81878.0
Reslice of 6,14,79568.0
Reslice of 6,15,292375.0
Reslice of 6,16,109884.0
Reslice of 6,17,31145.0
