position,4um,8um,12um,16um,20um,24um,28um,32um,36um,40um,44um,48um,52um,56um,60um,64um,68um,72um,76um,80um
59,2,2,2,2,2,5,7,8,10,12,13,16,19,25,29,32,34,39,42,46
60,2,4,6,6,10,10,11,13,16,19,22,26,27,28,29,32,36,37,42,46
61,1,2,2,2,2,5,6,6,8,8,13,13,16,20,25,28,33,34,37,41
62,1,1,1,1,1,1,3,7,7,11,13,15,17,19,21,24,29,30,32,35
63,1,1,2,3,3,5,8,8,10,12,14,14,14,16,16,17,21,25,28,29
64,1,1,1,1,2,3,6,8,8,10,10,13,14,15,15,15,19,21,27,36
65,1,2,4,7,8,12,15,19,22,22,24,25,30,30,32,36,38,43,44,47
66,2,3,5,6,6,6,10,11,14,15,17,19,22,25,29,32,38,42,47,60
67,3,5,8,8,9,10,13,15,19,20,25,28,33,36,39,43,47,54,61,73
68,2,4,5,6,8,9,9,10,11,12,15,16,20,24,26,29,34,47,54,61
69,3,5,7,7,7,9,13,17,19,24,25,31,33,34,37,40,45,45,47,54
70,1,3,3,3,3,3,4,4,7,9,10,15,18,21,25,28,38,50,52,62
71,2,6,7,10,15,19,21,25,27,32,35,37,45,49,50,55,61,68,71,75
72,1,2,5,8,9,10,11,16,18,23,27,28,31,31,36,43,47,53,60,66
73,2,3,3,4,7,7,7,8,9,12,15,17,22,27,30,32,34,40,46,48
74,2,3,3,6,8,10,10,10,13,16,17,19,20,22,24,28,36,43,47,52
75,2,4,5,7,9,11,13,15,17,20,22,22,28,31,33,35,39,41,45,55
76,1,1,1,1,2,5,8,12,14,17,22,28,31,35,38,46,48,58,65,71
77,1,2,3,6,6,8,11,15,19,21,29,38,43,47,50,54,55,61,69,75
78,2,3,3,3,3,3,7,11,15,23,29,31,32,37,38,40,48,54,60,63
79,1,1,1,1,1,1,2,4,7,11,15,24,31,39,41,50,52,55,60,66
80,1,1,2,2,2,3,8,10,11,13,14,19,22,27,31,37,46,53,59,64
81,3,5,7,12,13,14,16,21,21,26,28,33,38,40,40,44,48,56,66,74
82,0,4,4,6,7,10,12,13,17,23,25,27,28,29,39,43,50,55,61,63
83,1,1,2,2,3,4,5,8,12,14,18,18,23,27,32,34,40,43,47,49
84,2,2,3,4,4,5,8,9,11,13,17,20,22,25,32,39,49,58,71,75
85,2,3,3,3,5,6,8,12,16,22,25,32,36,39,46,48,54,61,66,70
86,1,2,3,3,4,5,8,9,10,14,16,23,25,31,38,43,48,55,62,70
87,1,5,5,7,8,11,14,18,25,33,35,40,43,47,52,58,63,72,81,85
88,3,5,6,7,7,7,8,9,11,13,14,18,24,29,34,35,44,52,61,74
89,5,6,7,7,8,10,13,14,18,21,25,29,32,33,36,41,48,55,61,67
90,3,5,6,7,9,12,12,14,20,22,26,35,37,39,40,43,46,54,57,60
91,1,1,2,4,5,6,7,8,9,12,14,15,21,25,27,31,39,52,57,70
92,2,5,6,7,10,14,16,18,22,30,34,43,47,48,55,61,70,77,83,91
93,3,4,4,4,4,4,6,9,9,13,18,29,32,40,48,58,63,68,74,80
94,3,4,8,10,10,12,19,24,33,35,42,48,52,59,63,65,70,72,81,90
95,3,3,3,3,3,4,6,6,7,11,18,25,32,36,47,50,56,64,68,77
96,2,3,3,5,8,11,15,18,23,28,35,40,44,49,51,55,62,67,69,76
97,3,6,8,8,8,8,10,12,14,18,20,28,31,35,39,47,53,57,59,64
98,1,1,2,2,2,2,5,8,10,13,14,15,18,21,25,34,47,51,57,65
99,4,5,7,8,12,19,23,29,32,35,40,44,48,55,60,61,68,72,77,81
