position,4um,8um,12um,16um,20um,24um,28um,32um,36um,40um,44um,48um,52um,56um,60um,64um,68um,72um,76um,80um
21,21.0,246.0,834.0,1356.0,1827.0,2293.0,2946.0,3829.0,4854.0,6079.0,7715.0,9616.0,12899.0,16824.0,21621.0,27209.0,33874.0,41095.0,49404.0,58378.0
22,41.0,422.0,1206.0,2100.0,3510.0,5259.0,8228.0,11783.0,16097.0,21220.0,27387.0,34726.0,43602.0,52500.0,63257.0,75787.0,88895.0,102042.0,116122.0,131281.0
23,425.0,2212.0,5601.0,9739.0,15446.0,22379.0,32662.0,44112.0,57483.0,69679.0,79754.0,89266.0,99402.0,108350.0,117428.0,126306.0,135537.0,144746.0,154596.0,165120.0
24,129.0,391.0,829.0,1290.0,1988.0,2652.0,3680.0,4772.0,5685.0,6665.0,7733.0,9193.0,11702.0,15990.0,21611.0,28672.0,37047.0,46740.0,58114.0,72585.0
25,30.0,358.0,871.0,1275.0,1897.0,2520.0,3529.0,5318.0,7553.0,9748.0,11879.0,14529.0,18040.0,21865.0,26733.0,32637.0,39865.0,47341.0,55637.0,65448.0
26,12.0,40.0,183.0,424.0,728.0,1241.0,2128.0,2889.0,3826.0,5323.0,7426.0,10386.0,13990.0,17897.0,22576.0,28153.0,34015.0,40571.0,48208.0,57007.0
27,5.0,31.0,107.0,357.0,889.0,1296.0,1986.0,2924.0,4527.0,7089.0,9888.0,12874.0,16159.0,19682.0,23494.0,27518.0,31967.0,36974.0,42830.0,50245.0
28,28.0,92.0,288.0,591.0,993.0,1292.0,1797.0,2980.0,4436.0,5590.0,6916.0,8203.0,10423.0,12143.0,13788.0,15940.0,19124.0,23043.0,27586.0,32490.0
29,109.0,307.0,639.0,1400.0,2312.0,3131.0,4642.0,6395.0,8721.0,11365.0,13678.0,15854.0,18133.0,20604.0,23699.0,26451.0,29595.0,33732.0,39323.0,45177.0
30,260.0,1147.0,2424.0,3957.0,6089.0,8333.0,11618.0,14564.0,17319.0,20127.0,22976.0,26176.0,29801.0,33272.0,36865.0,40576.0,44829.0,49925.0,55759.0,62187.0
31,15.0,73.0,209.0,494.0,1326.0,1934.0,2947.0,4611.0,6723.0,9140.0,11788.0,15278.0,19833.0,24450.0,29356.0,34837.0,40680.0,46906.0,54689.0,64102.0
32,44.0,148.0,295.0,502.0,1038.0,1415.0,2044.0,3300.0,4820.0,7933.0,12279.0,17718.0,24503.0,31484.0,38707.0,45162.0,51777.0,58054.0,64552.0,72103.0
33,47.0,191.0,314.0,405.0,532.0,866.0,1480.0,2255.0,3168.0,4335.0,5762.0,7316.0,9316.0,12361.0,18058.0,26280.0,38282.0,52585.0,69103.0,86525.0
34,244.0,774.0,1378.0,1932.0,2757.0,3807.0,5390.0,7285.0,10200.0,14075.0,17879.0,21842.0,26068.0,30076.0,34583.0,39786.0,45248.0,51770.0,59164.0,67299.0
35,457.0,1875.0,4235.0,7297.0,12131.0,16908.0,23331.0,29823.0,37349.0,47082.0,57500.0,67851.0,79579.0,91071.0,104183.0,118387.0,133950.0,150439.0,169322.0,194117.0
36,66.0,254.0,716.0,1278.0,1975.0,2701.0,3863.0,5805.0,8591.0,11977.0,15383.0,18807.0,23400.0,29933.0,38610.0,49887.0,63395.0,76199.0,88600.0,102022.0
37,11.0,35.0,71.0,127.0,636.0,1419.0,2458.0,3519.0,4609.0,5845.0,7499.0,9868.0,12929.0,15825.0,19405.0,22810.0,26588.0,30787.0,35223.0,40098.0
38,120.0,601.0,1739.0,3320.0,5321.0,7611.0,11256.0,15791.0,21481.0,28286.0,35597.0,43457.0,52778.0,62249.0,73323.0,84990.0,98013.0,111804.0,126628.0,143143.0
39,42.0,423.0,1372.0,2995.0,6267.0,9948.0,16047.0,22872.0,30646.0,39735.0,49084.0,58868.0,70287.0,81286.0,93455.0,106906.0,122318.0,139788.0,161767.0,190001.0
40,81.0,563.0,1841.0,3979.0,7707.0,11865.0,17976.0,24392.0,31649.0,40044.0,48515.0,57002.0,66375.0,75428.0,85304.0,96426.0,109727.0,124786.0,141055.0,158898.0
41,198.0,1123.0,3297.0,6262.0,10698.0,15188.0,21352.0,27723.0,34877.0,42999.0,51452.0,60638.0,71174.0,81713.0,93067.0,105566.0,117116.0,128510.0,140660.0,154311.0
42,257.0,955.0,2159.0,4087.0,6784.0,9342.0,12913.0,16733.0,21278.0,27010.0,32875.0,38170.0,43756.0,49244.0,55334.0,61950.0,69776.0,76815.0,82946.0,89466.0
43,29.0,126.0,363.0,971.0,2512.0,4213.0,6557.0,8987.0,11415.0,13999.0,16495.0,18958.0,21542.0,23853.0,26189.0,28868.0,32061.0,35273.0,38474.0,42057.0
44,220.0,850.0,2199.0,3778.0,5726.0,7583.0,10018.0,12424.0,14832.0,17338.0,20407.0,24154.0,28496.0,32238.0,36159.0,40212.0,43843.0,47325.0,50983.0,54595.0
45,78.0,522.0,1395.0,2524.0,4523.0,6389.0,8779.0,11062.0,13897.0,17684.0,21581.0,25894.0,30712.0,34567.0,38597.0,42736.0,46707.0,50332.0,53927.0,58243.0
46,95.0,352.0,794.0,1497.0,2525.0,3495.0,4966.0,6843.0,9049.0,11200.0,13015.0,14806.0,16648.0,18364.0,20762.0,23731.0,26263.0,28427.0,30954.0,33945.0
47,32.0,343.0,1084.0,1978.0,3428.0,5070.0,7390.0,9970.0,12817.0,16437.0,20783.0,25556.0,30224.0,34442.0,38800.0,43402.0,48124.0,52733.0,57354.0,62214.0
48,226.0,997.0,2475.0,4345.0,6847.0,9375.0,12892.0,16627.0,21019.0,26325.0,32275.0,38489.0,46062.0,53240.0,60581.0,67706.0,74805.0,82040.0,89460.0,97864.0
49,51.0,411.0,1285.0,2603.0,4869.0,7305.0,10729.0,14574.0,18759.0,23312.0,28550.0,34308.0,41205.0,48879.0,58683.0,69902.0,80940.0,90858.0,100344.0,109824.0
50,142.0,594.0,1233.0,2087.0,4155.0,6436.0,9413.0,13204.0,17670.0,22840.0,28372.0,34237.0,41441.0,50344.0,61952.0,76221.0,92869.0,109172.0,125682.0,143325.0
51,371.0,1395.0,3146.0,5088.0,7511.0,10015.0,13530.0,17647.0,22748.0,28703.0,34805.0,41198.0,48501.0,55958.0,64850.0,78549.0,97655.0,122270.0,149574.0,180087.0
52,18.0,168.0,614.0,1299.0,2680.0,4316.0,7087.0,9876.0,12862.0,17341.0,22800.0,29004.0,36390.0,43210.0,50708.0,58787.0,67600.0,76689.0,86306.0,96098.0
53,34.0,195.0,603.0,1053.0,1610.0,2212.0,3255.0,4612.0,6032.0,7724.0,9960.0,13191.0,18007.0,23531.0,30044.0,37142.0,44862.0,53637.0,63878.0,75624.0
54,8.0,25.0,46.0,158.0,398.0,859.0,1993.0,3811.0,5651.0,7442.0,9834.0,12979.0,16780.0,21004.0,26067.0,31385.0,37711.0,44774.0,52706.0,61736.0
55,58.0,150.0,283.0,579.0,1506.0,2783.0,4235.0,5619.0,7325.0,9536.0,12266.0,15407.0,19286.0,23294.0,28201.0,33630.0,39331.0,44745.0,50207.0,56063.0
56,67.0,174.0,311.0,567.0,1206.0,1580.0,1998.0,2409.0,3184.0,4179.0,5134.0,6103.0,7295.0,8780.0,10653.0,12993.0,15173.0,17469.0,20333.0,23886.0
57,193.0,572.0,1132.0,1875.0,3312.0,5086.0,7863.0,10853.0,14473.0,19103.0,23893.0,28949.0,34828.0,41061.0,48959.0,57264.0,66292.0,75363.0,84346.0,93938.0
58,27.0,223.0,533.0,919.0,1590.0,2496.0,4434.0,6832.0,10083.0,15074.0,19999.0,24961.0,30396.0,35663.0,41371.0,47326.0,53533.0,60049.0,67389.0,76296.0
59,33.0,141.0,283.0,459.0,745.0,1287.0,2268.0,3159.0,3942.0,4855.0,5939.0,7239.0,8845.0,11016.0,14162.0,17561.0,21271.0,25097.0,29034.0,33735.0
60,16.0,71.0,140.0,339.0,680.0,940.0,1523.0,2571.0,3717.0,5329.0,7296.0,9574.0,12076.0,14555.0,17124.0,19820.0,22719.0,25569.0,28624.0,32766.0
61,144.0,477.0,1072.0,1770.0,2684.0,3729.0,5102.0,6441.0,7831.0,9591.0,11805.0,14041.0,16674.0,19427.0,22501.0,25763.0,29453.0,33375.0,37685.0,42692.0
62,19.0,155.0,476.0,956.0,1824.0,2899.0,4644.0,6484.0,8533.0,10845.0,13103.0,15667.0,18845.0,22325.0,26259.0,30349.0,35170.0,40607.0,47616.0,56107.0
63,0.0,0.0,0.0,2.0,44.0,173.0,675.0,1501.0,2380.0,3365.0,4719.0,6567.0,8989.0,11470.0,14394.0,18637.0,24616.0,32791.0,42356.0,52737.0
64,84.0,269.0,901.0,2008.0,3436.0,5017.0,7191.0,9485.0,12180.0,15568.0,19222.0,23324.0,28852.0,35253.0,42030.0,48734.0,55323.0,61901.0,69350.0,79000.0
65,16.0,124.0,388.0,689.0,1117.0,1643.0,2392.0,3255.0,4653.0,7177.0,10706.0,14812.0,20152.0,26800.0,34842.0,42950.0,51184.0,59283.0,67903.0,77721.0
66,28.0,168.0,548.0,1303.0,2612.0,3948.0,6399.0,9312.0,12585.0,16693.0,21399.0,25717.0,30473.0,34833.0,39509.0,45242.0,52260.0,58855.0,65412.0,72973.0
67,73.0,348.0,715.0,1167.0,1952.0,2966.0,4785.0,7074.0,9934.0,13442.0,16606.0,19827.0,23824.0,27940.0,32440.0,38723.0,47231.0,57257.0,68544.0,82073.0
68,1.0,112.0,658.0,1553.0,2458.0,3466.0,5154.0,7994.0,11589.0,15502.0,18667.0,22355.0,27083.0,32015.0,37242.0,42414.0,48023.0,53483.0,59375.0,67061.0
69,66.0,441.0,1112.0,1897.0,3141.0,4888.0,7342.0,9813.0,12786.0,16072.0,19549.0,23314.0,28012.0,32704.0,37842.0,43333.0,49570.0,56370.0,63559.0,71033.0
70,349.0,1479.0,3635.0,5905.0,8886.0,12000.0,16163.0,20418.0,25149.0,30288.0,35566.0,40975.0,47107.0,53232.0,60604.0,67829.0,75118.0,82600.0,90738.0,99767.0
71,176.0,383.0,682.0,1093.0,2020.0,3440.0,5858.0,8806.0,12420.0,17233.0,22145.0,26846.0,32065.0,37331.0,43481.0,49785.0,56102.0,62531.0,69244.0,76821.0
72,162.0,793.0,2069.0,3440.0,5002.0,6462.0,8339.0,10430.0,13211.0,17414.0,22238.0,27268.0,33108.0,38516.0,44315.0,50408.0,57305.0,64063.0,71259.0,79149.0
73,134.0,357.0,572.0,836.0,1387.0,2041.0,3332.0,4829.0,7286.0,10418.0,13841.0,18228.0,23797.0,29482.0,35732.0,42562.0,49673.0,56909.0,64286.0,72853.0
74,32.0,136.0,538.0,1322.0,2695.0,4498.0,7238.0,10183.0,13453.0,17076.0,20958.0,25682.0,31400.0,37325.0,44481.0,52368.0,61175.0,70217.0,79914.0,90715.0
75,94.0,433.0,1304.0,2815.0,5337.0,7959.0,11757.0,15739.0,20322.0,25701.0,31237.0,37373.0,45594.0,54319.0,64254.0,74031.0,84264.0,94578.0,105430.0,117228.0
76,15.0,84.0,408.0,910.0,1698.0,2653.0,4407.0,6555.0,9341.0,12789.0,16647.0,21406.0,27977.0,35293.0,43383.0,51416.0,59277.0,67454.0,76539.0,87457.0
77,71.0,296.0,914.0,1807.0,3310.0,5335.0,8358.0,12166.0,17278.0,23162.0,29129.0,35168.0,42405.0,49926.0,58355.0,66699.0,75026.0,84019.0,93891.0,105721.0
78,335.0,1034.0,2059.0,3546.0,5858.0,8031.0,11242.0,14521.0,18673.0,24192.0,29789.0,35056.0,40526.0,46269.0,52436.0,58409.0,64394.0,70527.0,77212.0,86021.0
79,397.0,1378.0,2985.0,5338.0,8842.0,12120.0,16433.0,21716.0,28077.0,35630.0,43703.0,52958.0,64619.0,77005.0,91538.0,108186.0,127542.0,148867.0,172876.0,201562.0
80,724.0,2317.0,4708.0,7861.0,12194.0,16550.0,22431.0,28527.0,35685.0,44651.0,56230.0,69800.0,86813.0,104949.0,125941.0,148802.0,174845.0,202469.0,233449.0,269293.0
81,12.0,108.0,603.0,2174.0,6041.0,11378.0,20990.0,32725.0,47054.0,64667.0,83893.0,105264.0,132533.0,161999.0,195472.0,230090.0,267332.0,306219.0,347720.0,392943.0
82,3187.0,12198.0,27454.0,45232.0,68060.0,89988.0,118902.0,149689.0,185216.0,226276.0,268789.0,313127.0,364645.0,415136.0,469596.0,525400.0,582662.0,638814.0,696685.0,756763.0
83,4483.0,16935.0,38944.0,67345.0,106996.0,146429.0,200073.0,255992.0,318210.0,387495.0,456263.0,524377.0,599145.0,670249.0,745983.0,822213.0,898856.0,972431.0,1044479.0,1116061.0
84,2449.0,9284.0,21011.0,34958.0,53340.0,71645.0,96246.0,121947.0,151314.0,185897.0,223006.0,262341.0,307848.0,352995.0,402161.0,453258.0,507239.0,562886.0,622952.0,688655.0
85,669.0,2424.0,5277.0,8910.0,13771.0,18443.0,24259.0,30399.0,37312.0,45517.0,54107.0,64316.0,78888.0,95030.0,113935.0,135038.0,159897.0,189063.0,223259.0,262619.0
86,591.0,2232.0,5093.0,8840.0,14198.0,19724.0,27188.0,34569.0,42416.0,50690.0,58561.0,67000.0,76610.0,86951.0,101174.0,117910.0,136672.0,157241.0,179431.0,204350.0
87,89.0,624.0,2173.0,4432.0,7555.0,10754.0,15248.0,19848.0,25384.0,32424.0,40345.0,48719.0,57878.0,66827.0,76915.0,87490.0,98915.0,111192.0,124544.0,139765.0
88,32.0,161.0,410.0,850.0,1795.0,2948.0,5041.0,7770.0,11502.0,16152.0,21018.0,26593.0,33330.0,40994.0,49985.0,59473.0,70478.0,82215.0,95723.0,111800.0
89,11.0,113.0,426.0,1137.0,2413.0,3532.0,4926.0,6293.0,7973.0,10649.0,14557.0,18935.0,23806.0,28949.0,35512.0,43470.0,53385.0,64374.0,77064.0,91794.0
90,224.0,720.0,1395.0,2181.0,3130.0,4098.0,5432.0,6989.0,9129.0,11883.0,15206.0,18988.0,24059.0,29136.0,34943.0,41777.0,49222.0,57696.0,68304.0,80791.0
91,25.0,197.0,516.0,895.0,1604.0,2726.0,4327.0,6148.0,8401.0,11347.0,14442.0,17871.0,22028.0,26432.0,31870.0,38189.0,45130.0,53486.0,63733.0,76047.0
92,21.0,163.0,548.0,1278.0,2648.0,4128.0,6104.0,8337.0,10923.0,14033.0,17157.0,20565.0,24780.0,29057.0,34321.0,41194.0,49716.0,59061.0,68863.0,80649.0
93,186.0,699.0,1620.0,2720.0,4308.0,6135.0,8628.0,11957.0,16182.0,21746.0,27691.0,33920.0,41211.0,48516.0,56534.0,65013.0,73673.0,82461.0,92346.0,104587.0
94,299.0,957.0,1589.0,2164.0,3144.0,3987.0,5449.0,7210.0,9224.0,12164.0,15453.0,18740.0,23059.0,27062.0,31098.0,35333.0,40171.0,45702.0,52632.0,60629.0
95,36.0,236.0,710.0,1242.0,2250.0,3718.0,5788.0,7949.0,10195.0,13074.0,16837.0,21067.0,26180.0,32204.0,38773.0,45142.0,51854.0,58708.0,66076.0,75138.0
96,137.0,614.0,1600.0,3040.0,4752.0,6597.0,9632.0,13197.0,17709.0,23568.0,30372.0,38269.0,47117.0,55652.0,65632.0,76708.0,87978.0,99519.0,112794.0,128580.0
97,44.0,384.0,1265.0,2062.0,3400.0,4824.0,7394.0,11002.0,15538.0,20836.0,26246.0,32179.0,38770.0,44829.0,51465.0,58780.0,66689.0,74392.0,82448.0,91560.0
98,68.0,270.0,606.0,1024.0,2220.0,3715.0,5765.0,8327.0,12397.0,17407.0,22163.0,27180.0,32903.0,39687.0,47061.0,54440.0,62953.0,72029.0,82547.0,94944.0
99,26.0,448.0,1803.0,3528.0,5686.0,7759.0,10784.0,13918.0,17532.0,21992.0,26628.0,31162.0,36399.0,42151.0,49009.0,56666.0,65058.0,73986.0,84032.0,95607.0
