position,4um,8um,12um,16um,20um,24um,28um,32um,36um,40um,44um,48um,52um,56um,60um,64um,68um,72um,76um,80um
31,35.0,165.0,451.0,945.0,2099.0,3589.0,5484.0,7459.0,9735.0,12282.0,15243.0,20058.0,28014.0,37923.0,50100.0,62826.0,75410.0,85883.0,96577.0,108969.0
32,668.0,2341.0,5274.0,9174.0,14598.0,20274.0,28059.0,36790.0,47350.0,59926.0,74679.0,92412.0,115589.0,140126.0,166974.0,193980.0,223098.0,252892.0,284752.0,320313.0
33,26.0,311.0,1302.0,3081.0,6070.0,9276.0,14906.0,21756.0,30712.0,42330.0,55584.0,69766.0,85516.0,101400.0,119951.0,139636.0,160842.0,183000.0,207659.0,237016.0
34,15.0,137.0,511.0,1206.0,2552.0,5444.0,11393.0,19152.0,29037.0,40983.0,52167.0,63529.0,77061.0,91436.0,108551.0,126348.0,144919.0,164019.0,184436.0,207578.0
35,13.0,53.0,146.0,507.0,1749.0,4267.0,8432.0,14374.0,22269.0,31853.0,41012.0,49856.0,59887.0,70341.0,82199.0,94935.0,109539.0,126154.0,143954.0,164027.0
36,44.0,181.0,431.0,1239.0,3032.0,5139.0,8879.0,13928.0,20506.0,28351.0,36396.0,43333.0,51232.0,59580.0,69497.0,80670.0,92942.0,106257.0,120985.0,138729.0
37,0.0,8.0,109.0,403.0,1438.0,3333.0,6406.0,9892.0,14023.0,19224.0,24390.0,29533.0,35668.0,41983.0,49812.0,58868.0,69503.0,81987.0,96442.0,114089.0
38,253.0,731.0,1397.0,2266.0,3569.0,5200.0,7868.0,11370.0,17534.0,26404.0,35703.0,42170.0,47559.0,51943.0,56325.0,61406.0,67284.0,74389.0,82506.0,92753.0
39,924.0,3517.0,8263.0,14697.0,23866.0,33236.0,46233.0,60729.0,78269.0,99135.0,122868.0,148727.0,178331.0,207930.0,241525.0,277113.0,316349.0,358431.0,403939.0,455565.0
40,28.0,296.0,714.0,1093.0,1523.0,2006.0,2469.0,2994.0,3546.0,4212.0,5107.0,7159.0,10166.0,16410.0,27059.0,38970.0,49876.0,60050.0,72630.0,86243.0
41,69.0,300.0,660.0,1097.0,1650.0,2208.0,3115.0,4488.0,6039.0,7689.0,9394.0,11465.0,14354.0,18428.0,24320.0,31372.0,39059.0,47421.0,56546.0,67374.0
42,22.0,113.0,321.0,662.0,1108.0,1513.0,2103.0,2635.0,3189.0,3961.0,5038.0,6714.0,9610.0,13493.0,18753.0,25143.0,32690.0,41072.0,50262.0,61018.0
43,4.0,9.0,34.0,162.0,339.0,632.0,976.0,1415.0,1936.0,2693.0,3938.0,5744.0,8483.0,12032.0,16718.0,22570.0,29250.0,36517.0,44859.0,54392.0
44,2.0,23.0,93.0,189.0,486.0,679.0,963.0,1186.0,1454.0,1837.0,2935.0,4580.0,7067.0,10311.0,14521.0,19234.0,24002.0,29113.0,35035.0,41591.0
45,20.0,134.0,432.0,1080.0,2103.0,3026.0,4294.0,5700.0,7410.0,10778.0,15766.0,21228.0,26674.0,31805.0,37345.0,43320.0,49863.0,56613.0,64249.0,72618.0
46,25.0,136.0,372.0,704.0,1246.0,1843.0,3347.0,5821.0,8223.0,11223.0,15026.0,20803.0,28769.0,37466.0,48208.0,58703.0,69324.0,80384.0,92626.0,105527.0
47,20.0,133.0,500.0,1260.0,2626.0,3820.0,5384.0,7146.0,9528.0,13069.0,17029.0,21608.0,27676.0,33838.0,40833.0,48053.0,57019.0,67236.0,78737.0,92256.0
48,8.0,20.0,35.0,56.0,92.0,182.0,383.0,804.0,2083.0,4111.0,6720.0,9789.0,14340.0,20160.0,26794.0,34727.0,44963.0,55943.0,68163.0,81578.0
49,5.0,15.0,30.0,53.0,82.0,122.0,176.0,298.0,1067.0,2935.0,6158.0,11042.0,18694.0,28111.0,40059.0,52660.0,66518.0,81358.0,98108.0,117366.0
50,20.0,126.0,458.0,1070.0,2124.0,3477.0,5914.0,8962.0,13229.0,19277.0,26433.0,35219.0,46728.0,59129.0,74387.0,92505.0,116401.0,137653.0,157340.0,178798.0
51,318.0,1664.0,5179.0,8355.0,11596.0,14132.0,17300.0,20924.0,25610.0,31542.0,37975.0,45756.0,55681.0,66546.0,79169.0,92864.0,107315.0,121491.0,136217.0,152458.0
52,14.0,95.0,292.0,441.0,684.0,1597.0,3738.0,7304.0,12951.0,20967.0,30058.0,40035.0,52099.0,64386.0,78088.0,92680.0,108499.0,124334.0,140428.0,157186.0
53,234.0,1057.0,2715.0,5010.0,9092.0,14752.0,24041.0,36053.0,51097.0,69914.0,90271.0,111254.0,136507.0,161796.0,189089.0,217339.0,248863.0,281981.0,316855.0,356918.0
54,30.0,209.0,1052.0,3196.0,8120.0,14049.0,23541.0,35160.0,50751.0,71296.0,94725.0,121766.0,155929.0,191870.0,235135.0,282561.0,330461.0,376866.0,422406.0,466590.0
55,276.0,1480.0,4806.0,10518.0,20474.0,31848.0,49290.0,68044.0,90687.0,116419.0,141312.0,165711.0,192981.0,217544.0,243189.0,267984.0,292844.0,317052.0,342471.0,368362.0
56,346.0,1444.0,3359.0,5680.0,8888.0,11792.0,15756.0,19370.0,22395.0,25819.0,29856.0,34361.0,39027.0,43569.0,48517.0,54080.0,60381.0,66926.0,74352.0,82825.0
57,14.0,106.0,425.0,1134.0,2434.0,3919.0,6373.0,9134.0,12244.0,15639.0,19898.0,24573.0,29677.0,34938.0,39733.0,43875.0,47861.0,51655.0,55454.0,59254.0
58,8.0,58.0,157.0,434.0,1314.0,2397.0,3850.0,5439.0,7382.0,9884.0,12653.0,15660.0,19279.0,22603.0,26546.0,31083.0,35922.0,40908.0,46596.0,53350.0
59,34.0,312.0,901.0,1620.0,2848.0,4165.0,5941.0,8382.0,11642.0,16052.0,20714.0,25207.0,30022.0,35779.0,41843.0,47102.0,51953.0,57140.0,63034.0,71063.0
60,94.0,542.0,1174.0,1993.0,3057.0,4815.0,7835.0,11570.0,16174.0,21448.0,26993.0,32885.0,39446.0,45650.0,52030.0,58303.0,64813.0,71850.0,79176.0,87602.0
61,206.0,905.0,2177.0,3756.0,5648.0,7391.0,10094.0,13340.0,17647.0,23260.0,29499.0,36408.0,44734.0,53202.0,62687.0,72027.0,81495.0,90441.0,99829.0,110355.0
62,80.0,632.0,2703.0,5862.0,10723.0,15338.0,20367.0,25050.0,30053.0,35797.0,41999.0,48816.0,57401.0,66111.0,75985.0,86130.0,97360.0,107393.0,117814.0,129376.0
63,20.0,114.0,343.0,782.0,1528.0,2654.0,5414.0,9456.0,16174.0,24887.0,33650.0,42827.0,54303.0,65961.0,78847.0,92137.0,106085.0,119718.0,134330.0,150638.0
64,11.0,91.0,428.0,1111.0,2199.0,3273.0,7566.0,14943.0,22035.0,29041.0,36536.0,44681.0,54691.0,65196.0,77182.0,89934.0,103554.0,117104.0,130518.0,144158.0
65,19.0,114.0,384.0,922.0,1849.0,3111.0,4452.0,5750.0,7477.0,10219.0,13887.0,18193.0,24057.0,30635.0,38476.0,46864.0,55727.0,64199.0,72605.0,81001.0
