position,4um,8um,12um,16um,20um,24um,28um,32um,36um,40um,44um,48um,52um,56um,60um,64um,68um,72um,76um,80um
86,5.0,56.0,185.0,387.0,750.0,1225.0,2088.0,3155.0,4501.0,6221.0,8109.0,10246.0,12843.0,15551.0,18776.0,22357.0,26641.0,31713.0,37645.0,44534.0
87,348.0,1065.0,1869.0,2420.0,2897.0,3295.0,4394.0,5574.0,6895.0,8691.0,10544.0,12543.0,15088.0,17963.0,21478.0,25428.0,30085.0,35377.0,41568.0,48568.0
88,13.0,232.0,809.0,1335.0,1896.0,2415.0,3208.0,4154.0,5390.0,6995.0,8778.0,10842.0,13535.0,16568.0,20308.0,24592.0,29677.0,35390.0,41954.0,49610.0
89,242.0,744.0,1665.0,2924.0,4949.0,7314.0,10628.0,13945.0,17562.0,22301.0,28155.0,34679.0,42102.0,49541.0,57613.0,66375.0,76633.0,87881.0,100068.0,114044.0
90,314.0,1409.0,3304.0,5852.0,9495.0,13335.0,18797.0,24460.0,30993.0,38710.0,46787.0,55861.0,67182.0,78991.0,91491.0,104300.0,118126.0,132204.0,147404.0,164397.0
91,10.0,70.0,237.0,602.0,1341.0,2185.0,3593.0,5125.0,6875.0,9152.0,11508.0,13819.0,16898.0,20880.0,26042.0,32350.0,40216.0,49246.0,60247.0,73619.0
92,37.0,230.0,730.0,1327.0,2114.0,2993.0,4403.0,6109.0,8464.0,11747.0,15652.0,19792.0,24615.0,29829.0,35960.0,42786.0,50627.0,59423.0,69089.0,79781.0
93,336.0,1288.0,2773.0,4392.0,6529.0,8701.0,11985.0,15612.0,19766.0,24753.0,30267.0,36585.0,44402.0,52501.0,61553.0,71055.0,80953.0,91172.0,102032.0,114393.0
94,44.0,86.0,201.0,374.0,617.0,849.0,1505.0,2307.0,3347.0,4835.0,6337.0,8027.0,10325.0,12925.0,16099.0,19623.0,23571.0,27471.0,31857.0,37675.0
95,33.0,166.0,404.0,768.0,1354.0,1986.0,3163.0,4712.0,6272.0,8193.0,10269.0,12779.0,16142.0,19690.0,23928.0,28654.0,34382.0,40699.0,47777.0,56291.0
96,11.0,57.0,128.0,187.0,302.0,637.0,1797.0,3177.0,4669.0,6346.0,8183.0,10457.0,13339.0,16164.0,19303.0,22652.0,26449.0,30701.0,35758.0,41900.0
97,398.0,1216.0,2342.0,3444.0,4630.0,5748.0,7276.0,8976.0,11025.0,13479.0,15983.0,18566.0,21830.0,25199.0,28961.0,33158.0,38156.0,43756.0,49974.0,57192.0
98,7.0,54.0,224.0,490.0,847.0,1250.0,2046.0,3459.0,5145.0,7143.0,9440.0,12581.0,17433.0,23068.0,29383.0,36127.0,44118.0,52547.0,61775.0,72402.0
99,20.0,195.0,599.0,1399.0,2793.0,4345.0,7383.0,10946.0,14722.0,19218.0,23923.0,28939.0,34916.0,41032.0,47881.0,54479.0,60777.0,67715.0,75780.0,85224.0
