position,4um,8um,12um,16um,20um,24um,28um,32um,36um,40um,44um,48um,52um,56um,60um,64um,68um,72um,76um,80um
31,10.0,84.0,395.0,958.0,1889.0,3463.0,6401.0,10326.0,15149.0,21395.0,28531.0,36630.0,46584.0,56617.0,68128.0,80607.0,93985.0,107780.0,123611.0,141889.0
32,21.0,136.0,367.0,578.0,870.0,1239.0,1932.0,3221.0,5785.0,9620.0,14131.0,19318.0,25999.0,33616.0,42599.0,52700.0,64260.0,76708.0,90478.0,106469.0
33,26.0,277.0,795.0,1298.0,1960.0,2524.0,3211.0,3812.0,4373.0,4979.0,5783.0,6695.0,8763.0,11840.0,15971.0,21065.0,27282.0,34441.0,42864.0,53237.0
34,171.0,387.0,654.0,901.0,1240.0,1553.0,1929.0,2453.0,2979.0,3601.0,4265.0,4964.0,5857.0,6869.0,8026.0,9197.0,10583.0,12308.0,15114.0,19056.0
35,12.0,80.0,270.0,762.0,1726.0,2456.0,3724.0,4973.0,6311.0,7700.0,9091.0,10504.0,11987.0,13347.0,14681.0,15913.0,17306.0,18809.0,20770.0,23578.0
36,10.0,43.0,136.0,296.0,479.0,731.0,1289.0,2063.0,3153.0,5132.0,9010.0,15127.0,22027.0,27133.0,30802.0,33067.0,35304.0,37265.0,39146.0,41286.0
37,10.0,105.0,468.0,1036.0,1836.0,2633.0,4014.0,5711.0,7776.0,10448.0,13646.0,17649.0,22804.0,27551.0,31989.0,36102.0,40375.0,45000.0,50756.0,57123.0
38,18.0,80.0,198.0,329.0,519.0,656.0,841.0,1127.0,1509.0,1968.0,2612.0,3725.0,5361.0,6580.0,7952.0,9197.0,10361.0,11527.0,12699.0,14194.0
39,6.0,79.0,343.0,556.0,781.0,971.0,1249.0,1660.0,2016.0,2488.0,3215.0,4013.0,4747.0,5530.0,6688.0,7875.0,9902.0,11639.0,13021.0,14793.0
40,27.0,154.0,327.0,577.0,983.0,1280.0,1647.0,2007.0,2583.0,3286.0,4400.0,5560.0,6602.0,7422.0,8213.0,9150.0,10281.0,11352.0,12415.0,13747.0
41,3.0,76.0,435.0,1156.0,2425.0,3823.0,5958.0,8354.0,11239.0,14721.0,18492.0,22377.0,26915.0,31668.0,37743.0,44907.0,53914.0,64824.0,77205.0,93506.0
42,9.0,64.0,238.0,553.0,1048.0,1403.0,1821.0,2246.0,2623.0,2896.0,3139.0,3397.0,3920.0,6266.0,12616.0,22573.0,34189.0,44229.0,52407.0,60788.0
43,41.0,215.0,450.0,793.0,1312.0,1792.0,2423.0,2932.0,3717.0,4646.0,5494.0,6250.0,7049.0,8224.0,10966.0,15143.0,20393.0,26524.0,32874.0,39572.0
44,3.0,8.0,14.0,30.0,80.0,103.0,123.0,188.0,259.0,293.0,321.0,336.0,342.0,362.0,670.0,1382.0,3379.0,5263.0,6299.0,7344.0
45,1.0,7.0,24.0,153.0,304.0,498.0,741.0,944.0,1261.0,1862.0,2303.0,2846.0,3923.0,5320.0,7182.0,9600.0,12908.0,17000.0,21181.0,26404.0
46,6.0,105.0,487.0,1166.0,2354.0,3838.0,6390.0,9005.0,12058.0,15774.0,19931.0,24707.0,30596.0,36649.0,43543.0,50897.0,58892.0,67381.0,76876.0,87780.0
47,388.0,1570.0,3673.0,6220.0,9659.0,13260.0,18350.0,23868.0,29984.0,37048.0,44492.0,52322.0,61480.0,70665.0,80698.0,91148.0,102408.0,114072.0,126453.0,139762.0
48,810.0,2924.0,6862.0,12373.0,20315.0,28475.0,39277.0,50115.0,61714.0,74958.0,89895.0,106471.0,126691.0,147578.0,171124.0,195919.0,222019.0,249043.0,278006.0,309832.0
49,847.0,3285.0,8292.0,17866.0,36040.0,57325.0,89846.0,126292.0,168765.0,218339.0,264996.0,309306.0,359068.0,406396.0,455910.0,503968.0,547643.0,585061.0,620360.0,655109.0
50,248.0,914.0,1851.0,3058.0,4812.0,7384.0,13400.0,21800.0,33201.0,48106.0,67232.0,90741.0,122891.0,158553.0,201675.0,248507.0,296940.0,342522.0,389248.0,440203.0
51,153.0,377.0,583.0,757.0,1031.0,1564.0,2590.0,4126.0,8358.0,16414.0,27901.0,43031.0,64884.0,89620.0,118482.0,147909.0,177802.0,206472.0,236621.0,268741.0
52,40.0,168.0,382.0,742.0,1392.0,1980.0,2818.0,3719.0,5172.0,7624.0,11488.0,16896.0,24566.0,34434.0,48187.0,64527.0,83296.0,103144.0,124768.0,149110.0
53,22.0,175.0,675.0,1647.0,3516.0,5756.0,9761.0,13933.0,18526.0,24030.0,29734.0,35888.0,43532.0,51543.0,61562.0,73163.0,86439.0,100392.0,115657.0,133236.0
54,12.0,36.0,92.0,212.0,623.0,1052.0,1514.0,1953.0,2510.0,3359.0,4338.0,5469.0,7409.0,9927.0,13607.0,18653.0,24959.0,31850.0,39733.0,49864.0
55,15.0,117.0,514.0,1244.0,2211.0,2893.0,3884.0,5035.0,7832.0,12930.0,19337.0,27264.0,37998.0,50123.0,64358.0,79601.0,97268.0,115236.0,134486.0,156136.0
56,2237.0,8249.0,16594.0,25035.0,34981.0,43957.0,53129.0,61617.0,70956.0,81164.0,90606.0,99963.0,110963.0,121881.0,133999.0,145948.0,157634.0,168455.0,179936.0,192858.0
57,1206.0,4227.0,8356.0,12096.0,16335.0,20579.0,25609.0,30726.0,36324.0,42521.0,49003.0,55521.0,62736.0,69870.0,77176.0,84675.0,92522.0,100542.0,108846.0,117701.0
58,1214.0,5000.0,11290.0,18930.0,28447.0,36560.0,46404.0,56203.0,66757.0,78093.0,88827.0,99494.0,111493.0,123169.0,135643.0,149003.0,163397.0,178389.0,194319.0,211397.0
59,183.0,1274.0,3924.0,7740.0,13467.0,18031.0,23484.0,28608.0,33934.0,39734.0,45870.0,52363.0,60410.0,68757.0,78134.0,88570.0,100321.0,112759.0,126216.0,140925.0
60,29.0,116.0,164.0,205.0,298.0,407.0,668.0,1075.0,1688.0,2443.0,3251.0,4059.0,5046.0,5955.0,7135.0,8839.0,10884.0,13718.0,16766.0,19699.0
61,6.0,21.0,80.0,420.0,3209.0,7913.0,12397.0,15748.0,18690.0,21290.0,23699.0,26171.0,29233.0,32657.0,36406.0,39991.0,43897.0,47567.0,52108.0,58379.0
62,20.0,121.0,365.0,1208.0,4401.0,7185.0,10122.0,12781.0,15330.0,17576.0,19877.0,21859.0,24100.0,26233.0,28707.0,31860.0,35728.0,39558.0,43427.0,48276.0
63,32.0,90.0,160.0,248.0,385.0,699.0,1180.0,1771.0,2829.0,4258.0,6038.0,8166.0,11446.0,15501.0,20734.0,27089.0,34674.0,43998.0,55636.0,69872.0
64,39.0,576.0,2647.0,6575.0,13839.0,22233.0,34294.0,45797.0,57934.0,71442.0,85786.0,101025.0,118764.0,135727.0,154437.0,174167.0,195015.0,216372.0,239096.0,264190.0
65,662.0,2463.0,6518.0,14039.0,28037.0,43941.0,68445.0,94792.0,121234.0,146907.0,170228.0,192797.0,217746.0,241433.0,266805.0,293135.0,320613.0,348090.0,376608.0,407388.0
66,23.0,114.0,513.0,1920.0,5700.0,10701.0,18765.0,27684.0,36812.0,44923.0,51466.0,57304.0,63659.0,69645.0,76116.0,83448.0,92010.0,101651.0,112699.0,125035.0
67,11.0,114.0,383.0,808.0,1411.0,1982.0,2707.0,3419.0,4311.0,5199.0,5899.0,6688.0,7965.0,9535.0,11422.0,13770.0,16654.0,20112.0,24795.0,30534.0
68,11.0,56.0,158.0,259.0,389.0,666.0,985.0,1240.0,1526.0,1885.0,2351.0,2785.0,3377.0,4073.0,4962.0,6097.0,7540.0,8962.0,10488.0,12339.0
69,31.0,208.0,509.0,943.0,1576.0,2170.0,2841.0,3516.0,4458.0,5649.0,7089.0,8872.0,10874.0,13231.0,17152.0,19934.0,22893.0,26054.0,29839.0,34298.0
70,4.0,44.0,283.0,920.0,1817.0,2393.0,3104.0,3860.0,4873.0,6246.0,7866.0,9659.0,11966.0,14601.0,17501.0,20566.0,24068.0,27893.0,32056.0,36595.0
71,122.0,247.0,407.0,669.0,1082.0,1555.0,2254.0,3065.0,4022.0,4930.0,5906.0,7040.0,8702.0,10318.0,12377.0,15744.0,23809.0,33518.0,41546.0,48880.0
72,8.0,48.0,120.0,202.0,418.0,756.0,1400.0,2149.0,2890.0,3908.0,5075.0,6638.0,8469.0,11496.0,16240.0,21636.0,26652.0,31198.0,35936.0,40911.0
73,16.0,83.0,245.0,503.0,962.0,1530.0,2335.0,3221.0,4289.0,5483.0,6804.0,8483.0,10440.0,12677.0,15524.0,18959.0,23954.0,30342.0,37608.0,44968.0
74,7.0,54.0,170.0,548.0,1474.0,2827.0,4850.0,6767.0,8977.0,11367.0,13746.0,16551.0,19689.0,22858.0,26240.0,29622.0,33330.0,37046.0,41092.0,45914.0
75,78.0,184.0,379.0,1135.0,2457.0,3532.0,4910.0,6308.0,8125.0,10476.0,13248.0,16478.0,20704.0,25426.0,30759.0,36155.0,41764.0,47347.0,53378.0,60110.0
76,10.0,53.0,195.0,421.0,881.0,1596.0,2578.0,3425.0,4258.0,5208.0,6269.0,7426.0,8823.0,10244.0,11810.0,13507.0,15479.0,17495.0,19594.0,21675.0
77,8.0,33.0,69.0,113.0,222.0,1097.0,2922.0,4742.0,6267.0,7777.0,9226.0,10884.0,12842.0,14915.0,17210.0,19616.0,22053.0,24559.0,27124.0,29969.0
78,3.0,15.0,32.0,196.0,881.0,1772.0,3574.0,4926.0,6033.0,7199.0,8419.0,9832.0,11494.0,13311.0,15384.0,17467.0,19552.0,21557.0,23515.0,25326.0
79,19.0,121.0,272.0,402.0,913.0,1577.0,2399.0,3386.0,4461.0,5830.0,7476.0,9258.0,11159.0,13101.0,15347.0,17541.0,19889.0,22224.0,24874.0,27907.0
80,46.0,327.0,1002.0,2006.0,3107.0,4243.0,5724.0,7179.0,8643.0,10296.0,12134.0,14166.0,16738.0,19430.0,22322.0,25312.0,28552.0,32318.0,37103.0,44608.0
81,20.0,106.0,392.0,887.0,1721.0,2648.0,3839.0,5237.0,6936.0,8701.0,10389.0,12258.0,15628.0,20430.0,27248.0,35276.0,43479.0,51370.0,59653.0,69604.0
82,1.0,9.0,68.0,102.0,178.0,348.0,903.0,2638.0,5971.0,11512.0,18408.0,24686.0,30640.0,35408.0,40346.0,45060.0,49784.0,55062.0,61432.0,68930.0
83,486.0,2125.0,4769.0,8325.0,13660.0,19084.0,25971.0,32005.0,37904.0,44045.0,49774.0,55536.0,61798.0,67557.0,73492.0,79494.0,86015.0,93493.0,101710.0,112040.0
84,763.0,2465.0,5229.0,8378.0,11894.0,14882.0,18346.0,21814.0,25684.0,29951.0,34363.0,38956.0,43929.0,49122.0,54738.0,60913.0,68931.0,77400.0,86898.0,97519.0
85,427.0,2069.0,5684.0,10860.0,18409.0,25613.0,34371.0,42115.0,50195.0,59575.0,69206.0,78647.0,89184.0,99302.0,110283.0,121627.0,132856.0,144335.0,157495.0,172600.0
86,20.0,76.0,171.0,303.0,1334.0,3007.0,5843.0,9032.0,12674.0,17040.0,21165.0,25940.0,33906.0,44885.0,57827.0,69277.0,79465.0,89582.0,101477.0,115150.0
87,57.0,246.0,583.0,1077.0,2529.0,4319.0,6848.0,9538.0,12622.0,16189.0,19686.0,22768.0,25838.0,28646.0,31455.0,34124.0,36903.0,39918.0,43396.0,48470.0
88,0.0,0.0,0.0,28.0,192.0,415.0,679.0,1669.0,3599.0,6690.0,9726.0,12403.0,15152.0,18132.0,22640.0,28255.0,34098.0,39767.0,45689.0,52401.0
89,96.0,414.0,1131.0,2298.0,4454.0,6750.0,10340.0,14641.0,19663.0,25047.0,29444.0,33455.0,37800.0,42652.0,48275.0,54208.0,60030.0,65597.0,71492.0,78093.0
90,19.0,180.0,624.0,1467.0,3042.0,4743.0,7455.0,10620.0,14454.0,19064.0,24013.0,28807.0,33923.0,38621.0,43958.0,49850.0,56268.0,63000.0,70144.0,78359.0
91,5.0,43.0,190.0,406.0,828.0,1631.0,3210.0,5504.0,8777.0,13079.0,17804.0,22906.0,29871.0,37195.0,44869.0,52032.0,58938.0,65520.0,72881.0,80959.0
92,35.0,89.0,175.0,378.0,733.0,1184.0,2023.0,3024.0,4108.0,5193.0,6241.0,7444.0,8879.0,10738.0,13454.0,16868.0,20699.0,25549.0,32101.0,40508.0
93,20.0,158.0,507.0,964.0,1602.0,2107.0,2840.0,3572.0,4589.0,6080.0,7965.0,9839.0,12228.0,14987.0,18409.0,22349.0,26690.0,31041.0,35556.0,40418.0
94,220.0,1063.0,2808.0,4947.0,7256.0,8834.0,10546.0,12050.0,13576.0,15355.0,17524.0,19769.0,22406.0,25263.0,28769.0,32864.0,37634.0,42988.0,49109.0,56518.0
95,352.0,1376.0,3411.0,5976.0,9617.0,14240.0,20937.0,28463.0,37219.0,46787.0,56098.0,65350.0,74778.0,83386.0,92849.0,103123.0,113840.0,124883.0,137876.0,152048.0
96,291.0,824.0,1610.0,2605.0,4000.0,5792.0,8398.0,11412.0,15345.0,20493.0,27591.0,36245.0,46582.0,56985.0,68147.0,79562.0,91557.0,103592.0,116193.0,131029.0
97,13.0,73.0,244.0,371.0,492.0,576.0,732.0,891.0,1255.0,1878.0,2684.0,3634.0,4917.0,6039.0,7667.0,9481.0,12349.0,16291.0,20701.0,26113.0
98,53.0,146.0,315.0,530.0,797.0,1096.0,1593.0,2312.0,3382.0,4489.0,5981.0,8433.0,11681.0,14927.0,18344.0,21629.0,25022.0,28455.0,32055.0,36105.0
99,18.0,203.0,499.0,801.0,1286.0,1588.0,1990.0,2569.0,3264.0,3900.0,4499.0,5107.0,5792.0,6501.0,7380.0,8623.0,10483.0,13713.0,17801.0,21542.0
