position,4um,8um,12um,16um,20um,24um,28um,32um,36um,40um,44um,48um,52um,56um,60um,64um,68um,72um,76um,80um
45,326.0,1213.0,2811.0,4963.0,8379.0,12049.0,17004.0,21782.0,26441.0,31717.0,37171.0,43367.0,51842.0,61477.0,72138.0,84101.0,97343.0,111758.0,127709.0,145631.0
46,169.0,708.0,1674.0,3025.0,5318.0,8075.0,12597.0,17789.0,23706.0,30837.0,40065.0,50434.0,62750.0,75986.0,91453.0,108312.0,126864.0,146341.0,167115.0,189697.0
47,427.0,1593.0,3728.0,6688.0,11350.0,16613.0,24347.0,33204.0,44030.0,57309.0,71407.0,86523.0,104619.0,122954.0,142550.0,162347.0,183111.0,203959.0,226138.0,250982.0
48,801.0,3063.0,7127.0,12655.0,20620.0,28926.0,40988.0,53801.0,67829.0,83499.0,99279.0,117217.0,138642.0,160188.0,183636.0,207488.0,231452.0,254826.0,278884.0,305316.0
49,1245.0,4642.0,10636.0,18430.0,30076.0,42410.0,59562.0,77771.0,98363.0,122067.0,145967.0,170070.0,196631.0,221941.0,248093.0,275230.0,309533.0,349894.0,393718.0,437916.0
50,1335.0,4897.0,10844.0,18255.0,27898.0,37458.0,50498.0,64484.0,80613.0,99630.0,119104.0,139160.0,162454.0,185466.0,211131.0,238119.0,266455.0,294788.0,324667.0,357550.0
51,1109.0,3931.0,8759.0,15194.0,24327.0,33631.0,45704.0,56882.0,68153.0,80275.0,92969.0,107945.0,126786.0,146497.0,168457.0,191747.0,216682.0,242400.0,270114.0,301712.0
52,651.0,2631.0,6106.0,11004.0,18159.0,25281.0,34996.0,44843.0,56521.0,70114.0,83747.0,98135.0,116026.0,133360.0,151117.0,168940.0,187964.0,207621.0,228715.0,252479.0
53,435.0,1770.0,4062.0,6607.0,10316.0,14371.0,20453.0,27549.0,35987.0,46142.0,56946.0,68476.0,81939.0,95066.0,109563.0,125323.0,142150.0,159440.0,178373.0,200077.0
54,102.0,291.0,736.0,1617.0,2898.0,4311.0,6553.0,9438.0,13134.0,17805.0,22801.0,27939.0,34549.0,41714.0,49853.0,58850.0,68906.0,80014.0,93064.0,107991.0
55,115.0,442.0,1028.0,2141.0,3374.0,4867.0,6719.0,8565.0,10434.0,12340.0,14601.0,17800.0,22483.0,28150.0,35568.0,43510.0,52811.0,62693.0,72864.0,83764.0
56,35.0,119.0,575.0,1229.0,1986.0,2635.0,3562.0,4657.0,6223.0,7941.0,9730.0,11979.0,15155.0,18742.0,22487.0,26515.0,32331.0,38655.0,46282.0,55782.0
57,3.0,41.0,165.0,348.0,675.0,964.0,1532.0,2545.0,3734.0,5129.0,6587.0,8205.0,10410.0,12450.0,14833.0,17425.0,21173.0,28475.0,39719.0,55142.0
58,16.0,61.0,382.0,1283.0,2706.0,3766.0,4835.0,5835.0,6936.0,8344.0,9917.0,11723.0,13789.0,15736.0,18164.0,21191.0,24447.0,33002.0,50647.0,77310.0
59,74.0,277.0,602.0,1028.0,1542.0,2134.0,3037.0,3892.0,4852.0,6114.0,7799.0,9719.0,12087.0,14557.0,17296.0,20270.0,24005.0,28632.0,33794.0,40196.0
60,149.0,353.0,628.0,1131.0,1990.0,3209.0,5234.0,7690.0,10304.0,13117.0,15970.0,18769.0,21826.0,24276.0,26698.0,29202.0,31956.0,34905.0,38743.0,43458.0
61,348.0,1775.0,4541.0,7247.0,11851.0,16777.0,21864.0,26130.0,30370.0,35487.0,41057.0,45964.0,51052.0,55994.0,61367.0,67224.0,73460.0,79577.0,86157.0,93685.0
62,35.0,357.0,981.0,2192.0,4573.0,7272.0,11334.0,15528.0,20331.0,25639.0,30806.0,35720.0,41546.0,47481.0,53938.0,60478.0,66857.0,72889.0,79370.0,86754.0
63,1.0,73.0,410.0,811.0,1394.0,2000.0,2934.0,3963.0,5088.0,6333.0,7431.0,8682.0,10974.0,13794.0,17131.0,21596.0,27633.0,35078.0,43991.0,54949.0
64,13.0,166.0,667.0,1246.0,1896.0,2581.0,3517.0,4403.0,5337.0,6668.0,8509.0,10509.0,13171.0,16273.0,20290.0,25465.0,32077.0,40205.0,50659.0,65508.0
65,102.0,380.0,983.0,2040.0,3697.0,5262.0,7438.0,9689.0,12392.0,15730.0,19810.0,25176.0,32774.0,40954.0,50816.0,62008.0,75140.0,89505.0,105591.0,124088.0
66,91.0,655.0,2597.0,5935.0,10900.0,15743.0,21749.0,26621.0,31629.0,37561.0,44175.0,51771.0,61244.0,71662.0,83620.0,96698.0,111299.0,127031.0,144372.0,163958.0
67,2072.0,7993.0,17335.0,25154.0,33265.0,40374.0,48504.0,56424.0,64691.0,74078.0,83876.0,94121.0,106706.0,120266.0,135460.0,151872.0,169918.0,188309.0,208821.0,232215.0
68,92.0,447.0,1294.0,2746.0,5200.0,7962.0,12125.0,16899.0,22754.0,29892.0,37771.0,46353.0,57354.0,68796.0,81974.0,96262.0,111958.0,128428.0,146040.0,165892.0
69,545.0,2052.0,4445.0,7441.0,11722.0,16397.0,22968.0,29857.0,37602.0,46671.0,56396.0,66543.0,78488.0,90792.0,104403.0,118391.0,133128.0,147979.0,163111.0,178161.0
70,827.0,3035.0,6736.0,11791.0,18910.0,26111.0,35809.0,45337.0,55581.0,66842.0,77850.0,88967.0,101591.0,113831.0,126316.0,137878.0,149823.0,161708.0,173614.0,186056.0
71,729.0,3279.0,8438.0,15498.0,25768.0,36080.0,50032.0,64579.0,81411.0,101018.0,120670.0,139815.0,160294.0,180167.0,201074.0,221569.0,242567.0,263497.0,285124.0,308946.0
72,1018.0,3817.0,8623.0,14670.0,23229.0,31736.0,43133.0,55598.0,70094.0,86317.0,102903.0,120109.0,141046.0,161172.0,182312.0,201779.0,220436.0,239121.0,258313.0,278535.0
73,741.0,2491.0,5369.0,9174.0,14692.0,20395.0,28130.0,36667.0,46841.0,58957.0,72089.0,87399.0,105830.0,124113.0,144324.0,165095.0,186311.0,206423.0,226446.0,248284.0
74,306.0,1511.0,4035.0,7549.0,12678.0,17991.0,25737.0,34475.0,45036.0,58149.0,72809.0,88451.0,106933.0,125482.0,146303.0,168194.0,190856.0,213919.0,238969.0,266651.0
75,26.0,227.0,977.0,2633.0,5807.0,9348.0,14538.0,20301.0,27273.0,35773.0,45091.0,55398.0,67705.0,80460.0,94903.0,110356.0,127381.0,144767.0,162928.0,182641.0
76,18.0,169.0,373.0,605.0,1589.0,2993.0,5547.0,9039.0,13431.0,19463.0,27100.0,35590.0,46792.0,58763.0,72241.0,87394.0,103967.0,120486.0,137862.0,157292.0
77,23.0,74.0,124.0,244.0,1055.0,2615.0,4817.0,8238.0,12976.0,18867.0,25398.0,32903.0,42186.0,52105.0,63682.0,76183.0,89284.0,102731.0,117533.0,134883.0
78,96.0,446.0,1076.0,1813.0,2812.0,3915.0,5553.0,7465.0,9987.0,13621.0,17476.0,21400.0,26475.0,32282.0,39739.0,48530.0,58619.0,69795.0,82681.0,97595.0
79,206.0,833.0,1938.0,3406.0,5726.0,7639.0,9927.0,11980.0,13851.0,15794.0,17948.0,20516.0,23870.0,27905.0,32887.0,39336.0,47628.0,57267.0,68055.0,80482.0
80,515.0,2004.0,4365.0,7011.0,10414.0,13612.0,17609.0,21860.0,26629.0,32121.0,37716.0,43699.0,50613.0,57657.0,64939.0,72358.0,81243.0,91846.0,103950.0,118475.0
81,410.0,1720.0,4112.0,7626.0,12730.0,17730.0,24281.0,30817.0,38116.0,46425.0,55282.0,64573.0,75362.0,86213.0,98019.0,110736.0,125226.0,139989.0,155860.0,174961.0
82,108.0,321.0,1147.0,2835.0,5995.0,9766.0,15736.0,23135.0,32503.0,43979.0,55072.0,65879.0,78495.0,91179.0,106711.0,123638.0,142024.0,162098.0,185287.0,211814.0
83,108.0,385.0,1242.0,2263.0,3340.0,4329.0,6347.0,10097.0,15565.0,22850.0,31243.0,40839.0,52875.0,65071.0,78951.0,93172.0,107136.0,120238.0,133231.0,147511.0
84,8.0,55.0,172.0,483.0,1098.0,1886.0,3078.0,4399.0,5916.0,7825.0,10127.0,12686.0,16520.0,20491.0,23971.0,27394.0,31047.0,35118.0,39379.0,43819.0
85,11.0,100.0,305.0,501.0,910.0,1538.0,2608.0,4034.0,5425.0,7322.0,9242.0,11736.0,15147.0,18559.0,22129.0,25567.0,29067.0,32518.0,36411.0,41552.0
86,20.0,79.0,304.0,692.0,1530.0,2492.0,3596.0,4764.0,5950.0,7148.0,8354.0,9679.0,11380.0,13243.0,15273.0,17335.0,20035.0,23289.0,26961.0,31111.0
87,6.0,48.0,293.0,881.0,1397.0,1839.0,2658.0,3662.0,4540.0,5534.0,6747.0,8294.0,10114.0,11939.0,13940.0,16156.0,19386.0,22892.0,26697.0,32591.0
88,59.0,290.0,845.0,1704.0,2521.0,3312.0,4359.0,5528.0,6997.0,8633.0,10750.0,12936.0,15293.0,17583.0,19972.0,22217.0,24549.0,26792.0,29386.0,32546.0
89,8.0,157.0,985.0,2075.0,2959.0,3559.0,4257.0,4936.0,5742.0,7105.0,8844.0,10862.0,13327.0,16356.0,19984.0,23681.0,27656.0,31912.0,36952.0,42597.0
90,22.0,303.0,1075.0,1803.0,2834.0,3892.0,5855.0,8359.0,11530.0,15134.0,19147.0,23672.0,28856.0,34389.0,41259.0,49273.0,57397.0,65413.0,74050.0,83233.0
91,2016.0,7512.0,17095.0,28879.0,43577.0,58051.0,75557.0,90227.0,104358.0,118916.0,132654.0,145919.0,159867.0,173858.0,188711.0,203750.0,218563.0,233154.0,248227.0,264453.0
92,3202.0,11522.0,24663.0,40076.0,60910.0,81975.0,109325.0,136311.0,165024.0,193436.0,218817.0,243778.0,270643.0,295937.0,321522.0,346673.0,371648.0,395703.0,419877.0,445211.0
93,518.0,2730.0,7901.0,15795.0,28003.0,41362.0,61310.0,83577.0,109839.0,140981.0,173732.0,208427.0,248328.0,286348.0,323527.0,359429.0,394902.0,428670.0,462347.0,497212.0
94,276.0,1033.0,2148.0,3720.0,7716.0,13963.0,24704.0,38146.0,55531.0,77487.0,101148.0,126853.0,157500.0,188880.0,223279.0,258176.0,295303.0,333916.0,375383.0,418369.0
95,153.0,551.0,1250.0,1923.0,2868.0,3768.0,4920.0,6542.0,8412.0,10755.0,14753.0,22357.0,34385.0,49393.0,68482.0,90818.0,117146.0,147206.0,182315.0,224074.0
96,80.0,222.0,497.0,1102.0,2385.0,3720.0,5535.0,7163.0,9191.0,11663.0,14262.0,16979.0,20233.0,23846.0,27596.0,30879.0,36760.0,46022.0,60038.0,79183.0
97,117.0,443.0,880.0,1458.0,2545.0,3364.0,4573.0,5941.0,7320.0,8798.0,10658.0,14387.0,20344.0,26022.0,31999.0,37639.0,42681.0,47586.0,53239.0,59823.0
98,11.0,161.0,1031.0,2818.0,5394.0,7617.0,10717.0,14259.0,18320.0,22976.0,27831.0,32720.0,38410.0,43936.0,50014.0,55964.0,62014.0,68413.0,75592.0,83445.0
99,270.0,1200.0,2994.0,5163.0,8340.0,11826.0,17055.0,22491.0,28807.0,36460.0,44011.0,51730.0,60640.0,69311.0,78532.0,87507.0,96492.0,105589.0,115221.0,125599.0
